_step,_runtime,_timestamp,epoch,train/loss,train/mf_loss,train/reg_loss,test/recall@1,test/recall@5,test/recall@10,test/recall@20,test/recall@50,test/precision@1,test/precision@5,test/precision@10,test/precision@20,test/precision@50,test/ndcg@1,test/ndcg@5,test/ndcg@10,test/ndcg@20,test/ndcg@50,test/map@1,test/map@5,test/map@10,test/map@20,test/map@50,test/mrr@1,test/mrr@5,test/mrr@10,test/mrr@20,test/mrr@50,test/hit_ratio@1,test/hit_ratio@5,test/hit_ratio@10,test/hit_ratio@20,test/hit_ratio@50
146,95.87249814,1778815920.4662647,140,,,,0.004279686603695154,0.013901162892580032,0.023733489215373993,0.04514336213469505,0.09208966046571732,0.009041591547429562,0.00940325390547514,0.008318260312080383,0.007233268115669489,0.00625677639618516,0.009041591547429562,0.013422087766230106,0.01707260124385357,0.024050217121839523,0.03706689924001694,0.004279686603695154,0.007757446262985468,0.008960742503404617,0.010573037900030613,0.012199937365949154,0.009041591547429562,0.02142857015132904,0.02600533701479435,0.03021865151822567,0.03525853529572487,0.009041591547429562,0.04701627418398857,0.08318264037370682,0.14466546475887299,0.3128390610218048
147,95.947521689,1778815920.5419703,141,0.11123061180114746,0.11095646768808365,0.00027414702344685793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,96.024527872,1778815920.618979,142,0.10985781997442245,0.10958193242549896,0.00027588792727328837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,96.103682345,1778815920.6982524,143,0.10688956081867218,0.10661135613918304,0.0002782063093036413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,96.179853597,1778815920.7744505,144,0.10788536071777344,0.10760469734668732,0.0002806627016980201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,96.254526148,1778815920.8492546,145,0.10313915461301804,0.10285654664039612,0.0002826060517691076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,96.330318338,1778815920.9248395,146,0.10471398383378983,0.10442930459976196,0.00028467754600569606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,96.403535297,1778815920.9981754,147,0.10194231569766998,0.10165591537952423,0.00028639938682317734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,96.475163258,1778815921.069866,148,0.10053565353155136,0.1002473458647728,0.00028830842347815633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,96.550712122,1778815921.1453698,149,0.09843713790178299,0.09814707934856415,0.00029005963006056845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,96.625743597,1778815921.220313,150,0.0958065539598465,0.09551536291837692,0.00029118897509761155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,96.700145826,1778815921.2948477,151,0.09646062552928925,0.09616649150848389,0.0002941345446743071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,96.774041859,1778815921.3685253,152,0.09556835889816284,0.09527188539505005,0.0002964725426863879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,96.848320031,1778815921.442874,153,0.09577548503875732,0.09547676891088486,0.0002987186308018863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,96.922989764,1778815921.5175204,154,0.09257965534925461,0.09228008985519409,0.00029956625076010823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,97.006217011,1778815921.6004527,155,0.0920829176902771,0.09178046882152557,0.00030244977097027004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,97.08045318,1778815921.6746573,156,0.09610261768102646,0.09579844772815704,0.00030417187372222543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,97.155219665,1778815921.749781,157,0.09087546914815903,0.0905688926577568,0.00030657832394354045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,97.231409055,1778815921.8258862,158,0.0886821448802948,0.08837449550628662,0.0003076524590142071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,97.309602486,1778815921.9041104,159,0.08871103078126907,0.08840125054121017,0.00030978137510828674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,97.384311639,1778815921.9788616,160,0.08682146668434143,0.08651034533977509,0.0003111182595603168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,107.082011793,1778815931.675928,160,,,,0.004550161771476269,0.012840514071285725,0.022652141749858856,0.046994730830192566,0.09099221229553223,0.012658228166401386,0.009041590616106987,0.007775765378028154,0.007323684170842171,0.006148277781903744,0.012658228166401386,0.013628075830638409,0.017017032951116562,0.02488580159842968,0.03723112866282463,0.004550161771476269,0.007791856303811073,0.00911717303097248,0.010934246703982353,0.012498687952756882,0.012658228166401386,0.023447860032320023,0.027882542461156845,0.03264859691262245,0.03762180730700493,0.012658228166401386,0.045207954943180084,0.07775768637657166,0.14647378027439117,0.30741411447525024
168,107.160096268,1778815931.7547464,161,0.08589193969964981,0.0855783224105835,0.00031361408764496446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,107.253257716,1778815931.8477397,162,0.08644333481788635,0.08612845838069916,0.00031487710657529533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,107.341065038,1778815931.935552,163,0.0823097750544548,0.0819927453994751,0.0003170283744111657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,107.418641702,1778815932.013308,164,0.08282049000263214,0.08250206708908081,0.0003184245142620057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,107.49398656,1778815932.08856,165,0.08446571975946426,0.08414468169212341,0.0003210353897884488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,107.567994644,1778815932.1624565,166,0.08193062990903854,0.08160828053951263,0.0003223463427275419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,107.644945268,1778815932.2393315,167,0.08153724670410156,0.08121334761381149,0.0003238986828364432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,107.718526746,1778815932.3130484,168,0.07816451042890549,0.07783792912960052,0.0003265836276113987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,107.791908942,1778815932.3863819,169,0.07820314168930054,0.07787464559078217,0.00032849618582986295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,107.880261943,1778815932.4746642,170,0.0771416500210762,0.07681132853031158,0.000330321432556957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,107.959805352,1778815932.5543103,171,0.07688355445861816,0.07655203342437744,0.00033152286778204143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,108.032419572,1778815932.6271362,172,0.07448731362819672,0.07415401935577393,0.00033329418511129916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,108.110902635,1778815932.7054434,173,0.07354965060949326,0.0732157826423645,0.00033386735594831407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,108.185890349,1778815932.7801154,174,0.07234159111976624,0.07200481742620468,0.0003367767494637519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,108.26243283,1778815932.8568008,175,0.07429680973291397,0.07395786046981812,0.00033894804073497653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,108.342703029,1778815932.9368653,176,0.07375380396842957,0.07341298460960388,0.0003408202901482582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,108.418270118,1778815933.0125942,177,0.07362408190965652,0.07328205555677414,0.0003420237626414746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,108.493237485,1778815933.0876462,178,0.07280097156763077,0.07245692610740662,0.00034404851612634957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,108.569833053,1778815933.1640627,179,0.07034176588058472,0.06999628245830536,0.00034548426629044116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,108.646948218,1778815933.2412443,180,0.06846252083778381,0.06811533868312836,0.0003471795644145459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,118.759461876,1778815943.3522267,180,,,,0.006358480080962181,0.01223774254322052,0.022269612178206444,0.045961372554302216,0.09309915453195572,0.016274863854050636,0.008679927326738834,0.007775765378028154,0.007323684170842171,0.006256776861846447,0.016274863854050636,0.014080432243645191,0.01761743798851967,0.025310127064585686,0.0384783111512661,0.006358480080962181,0.008612743578851223,0.009945755824446678,0.01175767369568348,0.013446257449686527,0.016274863854050636,0.0247438196092844,0.029235199093818665,0.033983588218688965,0.0391889363527298,0.016274863854050636,0.043399639427661896,0.07775768637657166,0.14647378027439117,0.3128390610218048
189,118.860876841,1778815943.455437,181,0.0692865252494812,0.0689382255077362,0.00034830253571271896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,118.940597846,1778815943.5348978,182,0.06827526539564133,0.06792401522397995,0.0003512528201099485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,119.017107157,1778815943.6114259,183,0.06406411528587341,0.06371177732944489,0.00035233740345574915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,119.093246052,1778815943.6878617,184,0.06634166836738586,0.06598813086748123,0.00035353461862541735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,119.172642291,1778815943.7670312,185,0.06597794592380524,0.06562118977308273,0.0003567553940229118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,119.248978023,1778815943.843506,186,0.06347822397947311,0.06312158703804016,0.0003566390078049153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,119.334204236,1778815943.9285138,187,0.06381560117006302,0.06345653533935547,0.00035906306584365666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,119.411932717,1778815944.0062182,188,0.06387268006801605,0.06351300328969955,0.0003596766327973455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,119.494533183,1778815944.0888228,189,0.06306075304746628,0.06269882619380951,0.0003619251074269414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,119.573196235,1778815944.16753,190,0.06054965779185295,0.06018669158220291,0.00036296690814197063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,119.650938943,1778815944.2453122,191,0.06088405102491379,0.060520775616168976,0.0003632759035099298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,119.728219332,1778815944.3226686,192,0.06340597569942474,0.06303899735212326,0.0003669779980555177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,119.80892231199999,1778815944.4032707,193,0.05956177040934563,0.0591929629445076,0.0003688060969579965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,119.88345185,1778815944.477789,194,0.060238830745220184,0.059868693351745605,0.0003701372188515961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,119.958843265,1778815944.5533211,195,0.05994446948170662,0.059573136270046234,0.0003713328333105892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,120.033972381,1778815944.6283216,196,0.05925482138991356,0.05888168513774872,0.00037313703796826303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,120.108507928,1778815944.703135,197,0.059455983340740204,0.059081848710775375,0.0003741350374184549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,120.183691491,1778815944.7783828,198,0.058387644588947296,0.058011505752801895,0.0003761399711947888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,120.259309697,1778815944.8539538,199,0.05436861515045166,0.0539899617433548,0.0003786544257309288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,120.3358133,1778815944.9305444,200,0.05563128739595413,0.05525203049182892,0.00037925600190646946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,130.407431362,1778815955.00061,200,,,,0.005454320926219225,0.012438667006790638,0.021346861496567726,0.04439416900277138,0.09394580870866776,0.014466546475887299,0.009041590616106987,0.007414102088660002,0.007233268115669489,0.00629294291138649,0.014466546475887299,0.0141071118414402,0.01691756583750248,0.024654801934957504,0.03841555863618851,0.005454320926219225,0.008385865017771721,0.009563577361404896,0.011384502984583378,0.013207023032009602,0.014466546475887299,0.024894513189792633,0.028560664504766464,0.033598270267248154,0.03895235061645508,0.014466546475887299,0.045207954943180084,0.07414104789495468,0.14466546475887299,0.314647376537323
210,130.517619482,1778815955.1118166,201,0.05651483312249184,0.05613401532173157,0.000380818237317726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,130.600744035,1778815955.1951196,202,0.05528982728719711,0.05490792542695999,0.0003819021221715957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,130.68563943,1778815955.2801192,203,0.05566447600722313,0.055281393229961395,0.0003830839414149523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,130.76035159,1778815955.3548427,204,0.0552138090133667,0.054828763008117676,0.0003850464418064803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,130.833475338,1778815955.4279928,205,0.054181601852178574,0.0537945032119751,0.00038709890213795006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,130.908800486,1778815955.503023,206,0.05342550948262215,0.05303742736577988,0.00038808188401162624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,130.986116274,1778815955.5805793,207,0.053063008934259415,0.0526735819876194,0.00038942586979828775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,131.06068973,1778815955.6555476,208,0.053027600049972534,0.05263661593198776,0.00039098283741623163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,131.174818097,1778815955.769429,209,0.0526135116815567,0.052221644669771194,0.00039186514914035797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,131.26461724,1778815955.859138,210,0.05164257436990738,0.05124896764755249,0.00039360555820167065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,131.35170387,1778815955.9463897,211,0.05230766534805298,0.051911771297454834,0.00039589317748323083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,131.426688074,1778815956.021151,212,0.05178183317184448,0.051385607570409775,0.00039622565964236856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,131.4988039,1778815956.093405,213,0.05107802897691727,0.050679467618465424,0.0003985603107139468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,131.585703982,1778815956.1803412,214,0.04747762158513069,0.04707728326320648,0.0004003381764050573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,131.689017082,1778815956.28352,215,0.049678366631269455,0.04927801713347435,0.00040035045822151005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,131.775355981,1778815956.3696742,216,0.04908457398414612,0.04868188127875328,0.00040269267628900707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,131.857050943,1778815956.451652,217,0.04674357548356056,0.046339914202690125,0.000403661368181929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,131.934473224,1778815956.5290582,218,0.04667377099394798,0.0462675541639328,0.0004062168882228434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,132.020081496,1778815956.614617,219,0.04611137881875038,0.04570458084344864,0.00040679678204469383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,132.106818685,1778815956.7012968,220,0.0495147742331028,0.04910539463162422,0.00040938114398159087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,142.39576809,1778815966.9886475,220,,,,0.005454320926219225,0.012438667006790638,0.021196167916059494,0.04573534056544304,0.09599307924509048,0.014466546475887299,0.009041590616106987,0.007594933733344078,0.0075949328020215034,0.0064737750217318535,0.014466546475887299,0.013911746442317963,0.016638092696666718,0.024856897071003914,0.038719579577445984,0.005454320926219225,0.00807320699095726,0.009231632575392723,0.011111506260931492,0.012936295941472054,0.014466546475887299,0.024773959070444107,0.028493212535977364,0.033728405833244324,0.03901153430342674,0.014466546475887299,0.045207954943180084,0.07594936341047287,0.15189872682094574,0.32368898391723633
231,142.504985142,1778815967.0994782,221,0.04598572105169296,0.04557604342699051,0.00040967855602502823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,142.576928446,1778815967.171689,222,0.044330790638923645,0.043920114636421204,0.0004106773412786424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,142.654876873,1778815967.2494404,223,0.04496634751558304,0.044552989304065704,0.00041335716377943754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,142.73678959,1778815967.3312435,224,0.04376303777098656,0.043349117040634155,0.00041392227285541594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,142.81197715,1778815967.4066613,225,0.045392170548439026,0.04497716575860977,0.00041500356746837497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,142.886016611,1778815967.480697,226,0.04481557756662369,0.04439966008067131,0.00041591597255319357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,142.95805224,1778815967.5526056,227,0.045725371688604355,0.04530775547027588,0.0004176146467216313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,143.031546093,1778815967.6262443,228,0.04545212164521217,0.045031726360321045,0.00042039697291329503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,143.110024528,1778815967.704676,229,0.0435253269970417,0.04310555383563042,0.00041977138607762754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,143.182469879,1778815967.777207,230,0.04392167925834656,0.04349922388792038,0.00042245592339895666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,143.258557815,1778815967.8533669,231,0.04500831663608551,0.04458438605070114,0.00042392927571199834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,143.333888048,1778815967.928669,232,0.04191013425588608,0.04148554429411888,0.00042459001997485757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,143.406834431,1778815968.0017614,233,0.0431651808321476,0.04273873567581177,0.00042644405039027333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,143.482986828,1778815968.0775552,234,0.042645201086997986,0.042218416929244995,0.0004267850308679044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,143.562543371,1778815968.1571486,235,0.04303804412484169,0.04260934889316559,0.0004286959010642022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,143.635578857,1778815968.2301652,236,0.041027043014764786,0.04059680551290512,0.00043023776379413903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,143.709573196,1778815968.3041806,237,0.04117927700281143,0.04074956476688385,0.0004297108680475503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,143.780846569,1778815968.3755448,238,0.03942541405558586,0.0389937087893486,0.0004317037819419056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,143.858920998,1778815968.453413,239,0.04255485534667969,0.04212001711130142,0.00043483710032887757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,143.936115177,1778815968.5308278,240,0.0409354567527771,0.040500156581401825,0.00043530031689442694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,154.02850813,1778815978.6214604,240,,,,0.005152934230864048,0.012438667006790638,0.020395340397953987,0.045455481857061386,0.09619030356407166,0.012658228166401386,0.009041590616106987,0.007414102088660002,0.0075949328020215034,0.006437608506530523,0.012658228166401386,0.013735303655266762,0.01619463786482811,0.024622606113553047,0.03849369287490845,0.005152934230864048,0.007970413193106651,0.009068462066352367,0.010988268069922924,0.012825480662286282,0.012658228166401386,0.024020494893193245,0.027495766058564186,0.03290535882115364,0.03815777599811554,0.012658228166401386,0.045207954943180084,0.07414104789495468,0.15189872682094574,0.32188063859939575
252,154.109431701,1778815978.7037778,241,0.03833034262061119,0.03789299726486206,0.00043734474456869066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,154.190600156,1778815978.7853553,242,0.038749322295188904,0.03831133991479874,0.0004379823221825063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,154.274018064,1778815978.8686702,243,0.03865208104252815,0.03821323812007904,0.00043884283513762057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,154.352793837,1778815978.9472587,244,0.03943478688597679,0.03899480029940605,0.0004399870813358575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,154.43032409,1778815979.02492,245,0.03797627240419388,0.037533845752477646,0.0004424252547323704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,154.506750699,1778815979.1012678,246,0.03761472925543785,0.037170808762311935,0.00044392066774889827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,154.587029346,1778815979.1816113,247,0.037323594093322754,0.03687981516122818,0.0004437784373294562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,154.663999101,1778815979.2586462,248,0.03789379075169563,0.037448372691869736,0.0004454184090718627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,154.743112564,1778815979.3376048,249,0.03847980126738548,0.03803233802318573,0.0004474639717955142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,154.81849186,1778815979.412961,250,0.03733881935477257,0.03689039871096611,0.0004484221281018108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,154.895300989,1778815979.4898915,251,0.03729967027902603,0.03685116022825241,0.00044850935228168964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,154.975140223,1778815979.5695856,252,0.036770232021808624,0.03631944954395294,0.00045078276889398694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,155.051041146,1778815979.6456406,253,0.035698723047971725,0.035246342420578,0.0004523798997979611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,155.128703463,1778815979.7231095,254,0.03647281974554062,0.03602021932601929,0.00045259989565238357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,155.207322281,1778815979.80187,255,0.03617164492607117,0.035718124359846115,0.00045352065353654325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,155.285114644,1778815979.8795676,256,0.03428274765610695,0.033828139305114746,0.00045460666297003627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,155.35976346,1778815979.9540377,257,0.0345490537583828,0.03409186750650406,0.0004571864556055516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,155.434292999,1778815980.0287955,258,0.03398388251662254,0.033526256680488586,0.00045762682566419244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,155.50816003,1778815980.102373,259,0.03375660255551338,0.03329762816429138,0.0004589727323036641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,155.586726765,1778815980.18105,260,0.03468525409698486,0.034226685762405396,0.0004585679271258414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,165.634359973,1778815990.2278087,260,,,,0.005152934230864048,0.012212627567350864,0.021658150479197502,0.04701263830065727,0.09684689342975616,0.012658228166401386,0.008679927326738834,0.007956597954034805,0.0076853493228554726,0.006509941071271896,0.012658228166401386,0.013453545980155468,0.01671067252755165,0.024869566783308983,0.038583703339099884,0.005152934230864048,0.007818752899765968,0.009148381650447845,0.010973203927278519,0.01274457760155201,0.012658228166401386,0.02371910773217678,0.028000231832265854,0.03297203406691551,0.03818682208657265,0.012658228166401386,0.043399639427661896,0.07956600189208984,0.15370705723762512,0.3254972994327545
273,165.746398112,1778815990.3409665,261,0.033871088176965714,0.03341030701994896,0.00046078063314780593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,165.834955403,1778815990.4295018,262,0.03362046927213669,0.03315846994519234,0.00046199766802601516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,165.91508754,1778815990.5096252,263,0.033802952617406845,0.033339474350214005,0.00046347975148819387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,165.990720501,1778815990.5851877,264,0.03330681473016739,0.03284149616956711,0.000465318065835163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,166.0655945,1778815990.6602364,265,0.033400896936655045,0.03293436020612717,0.0004665363230742514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,166.144712518,1778815990.7392263,266,0.032578177750110626,0.032110005617141724,0.0004681713762693107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,166.219871991,1778815990.8145144,267,0.03223056718707085,0.031761884689331055,0.00046868124627508223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,166.295092115,1778815990.889633,268,0.03160318732261658,0.031134173274040222,0.00046901367022655904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,166.371824881,1778815990.966196,269,0.03025088645517826,0.029779665172100067,0.00047122061369009316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,166.448819378,1778815991.0429711,270,0.0308084636926651,0.030337339267134666,0.00047112422180362046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,166.5257544,1778815991.1203148,271,0.029601234942674637,0.029129300266504288,0.0004719353746622801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,166.628736138,1778815991.2233791,272,0.03143903985619545,0.030964983627200127,0.00047405692748725414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,166.703672444,1778815991.298256,273,0.03163328394293785,0.031158439815044403,0.0004748449719045311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,166.779312291,1778815991.3738925,274,0.029609354212880135,0.029132191091775894,0.000477163412142545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,166.853523021,1778815991.448032,275,0.030647452920675278,0.030170399695634842,0.0004770526720676571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,166.927916855,1778815991.5226524,276,0.03158249706029892,0.031104272231459618,0.0004782258765771985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,167.002535515,1778815991.597155,277,0.03212366998195648,0.031642891466617584,0.00048077848623506725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,167.077714948,1778815991.6724665,278,0.030349962413311005,0.02986840344965458,0.0004815595457330346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,167.152124312,1778815991.7468605,279,0.031058579683303833,0.030575092881917953,0.0004834866849705577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,167.229388114,1778815991.8238342,280,0.028824420645833015,0.02834087237715721,0.00048354739556089044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,176.890453777,1778816001.483825,280,,,,0.005152934230864048,0.012212627567350864,0.02111702598631382,0.04628070071339607,0.09624411165714264,0.012658228166401386,0.008679927326738834,0.007594933733344078,0.0075949328020215034,0.006473774556070566,0.012658228166401386,0.01336587592959404,0.016358865424990654,0.024505548179149628,0.038282979279756546,0.005152934230864048,0.0077107567340135574,0.008943327702581882,0.01081821508705616,0.01260643731802702,0.012658228166401386,0.02362869121134281,0.027637850493192673,0.032754141837358475,0.038015201687812805,0.012658228166401386,0.043399639427661896,0.07594936341047287,0.15189872682094574,0.32368898391723633
294,176.965208959,1778816001.5596976,281,0.031050950288772583,0.030567340552806854,0.00048360880464315414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,177.051844695,1778816001.6465015,282,0.02775525115430355,0.02726970985531807,0.00048554129898548126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,177.127304777,1778816001.7219334,283,0.029596008360385895,0.029108833521604538,0.0004871745186392218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,177.210576233,1778816001.8051429,284,0.030113572254776955,0.029626131057739258,0.0004874413425568491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,177.287130005,1778816001.8817744,285,0.028865739703178406,0.028377262875437737,0.0004884766531176865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,177.362435471,1778816001.9570248,286,0.02927905134856701,0.028789352625608444,0.000489699246827513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,177.437772405,1778816002.032157,287,0.027134357020258904,0.02664382942020893,0.0004905271343886852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,177.512483202,1778816002.1067743,288,0.02683218941092491,0.026340533047914505,0.0004916571779176593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
