_step,_runtime,_timestamp,epoch,train/loss,train/mf_loss,train/reg_loss,test/recall@1,test/recall@5,test/recall@10,test/recall@20,test/precision@1,test/precision@5,test/precision@10,test/precision@20,test/ndcg@1,test/ndcg@5,test/ndcg@10,test/ndcg@20,test/map@1,test/map@5,test/map@10,test/map@20,test/mrr@1,test/mrr@5,test/mrr@10,test/mrr@20,test/hit_ratio@1,test/hit_ratio@5,test/hit_ratio@10,test/hit_ratio@20
40,4.554004916,1779094105.3476827,40,,,,0.003214788157492876,0.01117707323282957,0.016543317586183548,0.03728566691279411,0.007233273237943649,0.007233273703604937,0.006329111754894257,0.006148278247565031,0.007233273237943649,0.010418443940579891,0.012588560581207275,0.019378600642085075,0.003214788157492876,0.0058198291808366776,0.006566708907485008,0.008126050233840942,0.007233273237943649,0.01684749871492386,0.020490683615207672,0.02472471073269844,0.007233273237943649,0.036166366189718246,0.06329113990068436,0.12296564131975174
41,4.695343022,1779094105.489333,41,0.558017373085022,0.5575446486473083,0.00047273378004319966,,,,,,,,,,,,,,,,,,,,,,,,
42,4.760921844,1779094105.554962,42,0.552491307258606,0.552004873752594,0.0004864249494858086,,,,,,,,,,,,,,,,,,,,,,,,
43,4.828406223,1779094105.6224375,43,0.5474504232406616,0.5469500422477722,0.0005003944970667362,,,,,,,,,,,,,,,,,,,,,,,,
44,4.906926169,1779094105.7012653,44,0.5411016345024109,0.540587306022644,0.0005143320304341614,,,,,,,,,,,,,,,,,,,,,,,,
45,4.979474246,1779094105.77374,45,0.5345699787139893,0.5340393781661987,0.0005305770901031792,,,,,,,,,,,,,,,,,,,,,,,,
46,5.047077744,1779094105.8411884,46,0.5293526649475098,0.5288079977035522,0.0005446572322398424,,,,,,,,,,,,,,,,,,,,,,,,
47,5.110633205,1779094105.9046745,47,0.5239513516426086,0.5233901143074036,0.0005612220265902579,,,,,,,,,,,,,,,,,,,,,,,,
48,5.17572532,1779094105.9698842,48,0.5164464116096497,0.5158689022064209,0.0005775096942670643,,,,,,,,,,,,,,,,,,,,,,,,
49,5.2397513589999996,1779094106.0337746,49,0.5095028281211853,0.5089074373245239,0.0005953815416432917,,,,,,,,,,,,,,,,,,,,,,,,
50,5.307456824,1779094106.1015403,50,0.5023571848869324,0.5017467141151428,0.0006104834610596299,,,,,,,,,,,,,,,,,,,,,,,,
51,5.373004084,1779094106.1671655,51,0.4972236454486847,0.4965953230857849,0.00062831852119416,,,,,,,,,,,,,,,,,,,,,,,,
52,5.437858045,1779094106.2318473,52,0.4901466965675354,0.48950159549713135,0.0006451006629504263,,,,,,,,,,,,,,,,,,,,,,,,
53,5.501445674,1779094106.2955072,53,0.4827233552932739,0.4820582866668701,0.0006650614668615162,,,,,,,,,,,,,,,,,,,,,,,,
54,5.564622471,1779094106.3586736,54,0.47818300127983093,0.4775005877017975,0.0006824162555858493,,,,,,,,,,,,,,,,,,,,,,,,
55,5.627632233,1779094106.4217072,55,0.47150588035583496,0.4708055257797241,0.000700349104590714,,,,,,,,,,,,,,,,,,,,,,,,
56,5.694032898,1779094106.4880881,56,0.4636193811893463,0.46289870142936707,0.0007206678856164217,,,,,,,,,,,,,,,,,,,,,,,,
57,5.757451005,1779094106.551522,57,0.4562332034111023,0.4554934501647949,0.0007397601730190217,,,,,,,,,,,,,,,,,,,,,,,,
58,5.821112215,1779094106.6152105,58,0.44860967993736267,0.44785016775131226,0.0007595177157782018,,,,,,,,,,,,,,,,,,,,,,,,
59,5.884243379,1779094106.6782868,59,0.4418445825576782,0.44106417894363403,0.0007804114138707519,,,,,,,,,,,,,,,,,,,,,,,,
60,5.9475739690000005,1779094106.741635,60,0.43226751685142517,0.4314671754837036,0.0008003335678949952,,,,,,,,,,,,,,,,,,,,,,,,
61,6.010832621,1779094106.80489,61,0.4277229309082031,0.42690104246139526,0.0008218974689953029,,,,,,,,,,,,,,,,,,,,,,,,
62,6.074074933,1779094106.868193,62,0.41931071877479553,0.418468713760376,0.0008419920923188329,,,,,,,,,,,,,,,,,,,,,,,,
63,6.136982302,1779094106.9310348,63,0.4150749742984772,0.41421276330947876,0.0008622209425084293,,,,,,,,,,,,,,,,,,,,,,,,
64,6.199904299,1779094106.9939926,64,0.40894386172294617,0.40805816650390625,0.0008856931235641241,,,,,,,,,,,,,,,,,,,,,,,,
65,6.263119628,1779094107.0572188,65,0.39837324619293213,0.3974671959877014,0.000906062894500792,,,,,,,,,,,,,,,,,,,,,,,,
66,6.326681031,1779094107.1207757,66,0.3922038674354553,0.39127469062805176,0.0009291853639297187,,,,,,,,,,,,,,,,,,,,,,,,
67,6.392316053,1779094107.1862652,67,0.38602566719055176,0.38507580757141113,0.0009498695144429803,,,,,,,,,,,,,,,,,,,,,,,,
68,6.455732292,1779094107.2497773,68,0.3799567222595215,0.37898194789886475,0.0009747851872816682,,,,,,,,,,,,,,,,,,,,,,,,
69,6.5191843689999995,1779094107.3132162,69,0.3722076117992401,0.3712106943130493,0.0009969216771423817,,,,,,,,,,,,,,,,,,,,,,,,
70,6.583133997,1779094107.3771358,70,0.36600303649902344,0.3649827837944031,0.0010202550329267979,,,,,,,,,,,,,,,,,,,,,,,,
71,6.64649595,1779094107.4405158,71,0.3607805371284485,0.3597351312637329,0.0010454116854816675,,,,,,,,,,,,,,,,,,,,,,,,
72,6.710436288,1779094107.504492,72,0.35457944869995117,0.353510320186615,0.0010691203642636538,,,,,,,,,,,,,,,,,,,,,,,,
73,6.773652077,1779094107.5676684,73,0.3491739332675934,0.34808218479156494,0.0010917535983026028,,,,,,,,,,,,,,,,,,,,,,,,
74,6.837123633,1779094107.6311874,74,0.3401030898094177,0.33898505568504333,0.0011180317960679531,,,,,,,,,,,,,,,,,,,,,,,,
75,6.900501909,1779094107.6945252,75,0.33419889211654663,0.3330554962158203,0.001143386121839285,,,,,,,,,,,,,,,,,,,,,,,,
76,6.964539393,1779094107.7585943,76,0.3267748951911926,0.3256075978279114,0.0011673085391521454,,,,,,,,,,,,,,,,,,,,,,,,
77,7.027828614,1779094107.8219075,77,0.32507938146591187,0.32388874888420105,0.0011906313011422753,,,,,,,,,,,,,,,,,,,,,,,,
78,7.09101501,1779094107.8850472,78,0.3161128759384155,0.31489598751068115,0.001216886448673904,,,,,,,,,,,,,,,,,,,,,,,,
79,7.153759861,1779094107.9477804,79,0.30818769335746765,0.30694615840911865,0.0012415454257279634,,,,,,,,,,,,,,,,,,,,,,,,
80,7.217395407,1779094108.0115404,80,0.3040982186794281,0.30283039808273315,0.0012678279308602214,,,,,,,,,,,,,,,,,,,,,,,,
81,8.713466292,1779094109.5067983,80,,,,0.004842274356633425,0.011809388175606728,0.022760486230254173,0.040161870419979095,0.012658228166401386,0.007233273703604937,0.007414102088660002,0.00669077318161726,0.012658228166401386,0.011562702246010303,0.01602458581328392,0.02188981883227825,0.004842274356633425,0.006981954909861088,0.008381743915379047,0.00954761728644371,0.012658228166401386,0.020102471113204956,0.024954793974757195,0.02897576428949833,0.012658228166401386,0.036166366189718246,0.07414104789495468,0.13381555676460266
82,8.813707433,1779094109.6077015,81,0.29632318019866943,0.2950311303138733,0.0012920431327074766,,,,,,,,,,,,,,,,,,,,,,,,
83,8.871550087,1779094109.6655912,82,0.2939213216304779,0.2926071286201477,0.0013142040697857738,,,,,,,,,,,,,,,,,,,,,,,,
84,8.928660309,1779094109.7227058,83,0.287045419216156,0.28570234775543213,0.0013430798426270485,,,,,,,,,,,,,,,,,,,,,,,,
85,8.986893568,1779094109.780906,84,0.2831520438194275,0.28178349137306213,0.0013685441808775067,,,,,,,,,,,,,,,,,,,,,,,,
86,9.047297857,1779094109.8412757,85,0.27595728635787964,0.27456527948379517,0.001392006641253829,,,,,,,,,,,,,,,,,,,,,,,,
87,9.106929696,1779094109.9009354,86,0.2701375484466553,0.2687179446220398,0.0014196076663210988,,,,,,,,,,,,,,,,,,,,,,,,
88,9.165228509,1779094109.959258,87,0.26537376642227173,0.2639263868331909,0.0014473929768428206,,,,,,,,,,,,,,,,,,,,,,,,
89,9.222130205,1779094110.0161657,88,0.2622096836566925,0.26073789596557617,0.0014717938611283898,,,,,,,,,,,,,,,,,,,,,,,,
90,9.283235241,1779094110.077024,89,0.25860321521759033,0.2571083605289459,0.0014948687748983502,,,,,,,,,,,,,,,,,,,,,,,,
91,9.343220862999999,1779094110.137179,90,0.25056856870651245,0.24904438853263855,0.0015241922810673714,,,,,,,,,,,,,,,,,,,,,,,,
92,9.410851017,1779094110.2049677,91,0.24547666311264038,0.24392670392990112,0.001549955690279603,,,,,,,,,,,,,,,,,,,,,,,,
93,9.462262795000001,1779094110.256318,92,0.24032804369926453,0.2387530654668808,0.0015749761369079351,,,,,,,,,,,,,,,,,,,,,,,,
94,9.517658707,1779094110.3116784,93,0.23612606525421143,0.234523206949234,0.0016028567915782332,,,,,,,,,,,,,,,,,,,,,,,,
95,9.573089765,1779094110.3670793,94,0.235067680478096,0.2334410548210144,0.0016266326420009136,,,,,,,,,,,,,,,,,,,,,,,,
96,9.630801437,1779094110.424775,95,0.22960197925567627,0.22794753313064575,0.0016544501995667815,,,,,,,,,,,,,,,,,,,,,,,,
97,9.687756405,1779094110.481693,96,0.22478529810905457,0.22310370206832886,0.001681600115261972,,,,,,,,,,,,,,,,,,,,,,,,
98,9.745566133,1779094110.5395746,97,0.22194701433181763,0.2202431857585907,0.0017038255464285612,,,,,,,,,,,,,,,,,,,,,,,,
99,9.80371175,1779094110.597705,98,0.21799246966838837,0.21626156568527222,0.0017309109680354595,,,,,,,,,,,,,,,,,,,,,,,,
100,9.861040914,1779094110.6551378,99,0.2116069346666336,0.20985330641269684,0.001753626624122262,,,,,,,,,,,,,,,,,,,,,,,,
101,9.922576471,1779094110.716682,100,0.2091100513935089,0.20732994377613068,0.0017801150679588318,,,,,,,,,,,,,,,,,,,,,,,,
102,9.975796632,1779094110.7697623,101,0.2057007998228073,0.20389264822006226,0.0018081525340676308,,,,,,,,,,,,,,,,,,,,,,,,
103,10.032476029,1779094110.8265765,102,0.20114897191524506,0.19931702315807343,0.0018319456139579415,,,,,,,,,,,,,,,,,,,,,,,,
104,10.086862085,1779094110.8809469,103,0.20195113122463226,0.2000962495803833,0.0018548748921602964,,,,,,,,,,,,,,,,,,,,,,,,
105,10.145167467,1779094110.9393163,104,0.19808731973171234,0.1962026059627533,0.0018847064347937703,,,,,,,,,,,,,,,,,,,,,,,,
106,10.203185401,1779094110.9971957,105,0.19345831871032715,0.19155031442642212,0.0019080053316429257,,,,,,,,,,,,,,,,,,,,,,,,
107,10.261061284,1779094111.0550978,106,0.19008265435695648,0.18814650177955627,0.001936146873049438,,,,,,,,,,,,,,,,,,,,,,,,
108,10.325336407,1779094111.119552,107,0.18944086134433746,0.18748050928115845,0.001960357651114464,,,,,,,,,,,,,,,,,,,,,,,,
109,10.380654421,1779094111.1746929,108,0.180504709482193,0.1785220056772232,0.0019827093929052353,,,,,,,,,,,,,,,,,,,,,,,,
110,10.43430436,1779094111.2283385,109,0.18192438781261444,0.17991796135902405,0.002006420399993658,,,,,,,,,,,,,,,,,,,,,,,,
111,10.50278678,1779094111.2968554,110,0.17854931950569153,0.17651623487472534,0.0020330906845629215,,,,,,,,,,,,,,,,,,,,,,,,
112,10.557505746,1779094111.3514946,111,0.17434971034526825,0.17229144275188446,0.0020582671277225018,,,,,,,,,,,,,,,,,,,,,,,,
113,10.611529811,1779094111.4053884,112,0.17204713821411133,0.16996349394321442,0.0020836417097598314,,,,,,,,,,,,,,,,,,,,,,,,
114,10.666665332,1779094111.4606736,113,0.16594842076301575,0.16384389996528625,0.002104519633576274,,,,,,,,,,,,,,,,,,,,,,,,
115,10.720657298,1779094111.514674,114,0.16655181348323822,0.1644217073917389,0.0021301014348864555,,,,,,,,,,,,,,,,,,,,,,,,
116,10.774901637,1779094111.5689669,115,0.16534115374088287,0.16318601369857788,0.0021551342215389013,,,,,,,,,,,,,,,,,,,,,,,,
117,10.830707438,1779094111.624733,116,0.16272372007369995,0.1605439931154251,0.0021797199733555317,,,,,,,,,,,,,,,,,,,,,,,,
118,10.886644713,1779094111.680943,117,0.15775230526924133,0.1555500328540802,0.002202271018177271,,,,,,,,,,,,,,,,,,,,,,,,
119,10.941284702,1779094111.7354405,118,0.1549595296382904,0.15273654460906982,0.0022229813039302826,,,,,,,,,,,,,,,,,,,,,,,,
120,10.996285477,1779094111.7903903,119,0.15388929843902588,0.15164074301719666,0.0022485500667244196,,,,,,,,,,,,,,,,,,,,,,,,
121,11.056043433,1779094111.8501012,120,0.15315373241901398,0.15087714791297913,0.002276587998494506,,,,,,,,,,,,,,,,,,,,,,,,
122,12.316967355,1779094113.1108341,120,,,,0.004480610601603985,0.013158461079001427,0.026008956134319305,0.04248613491654396,0.010849909856915474,0.008679927326738834,0.008499092422425747,0.00669077318161726,0.010849909856915474,0.012342037633061409,0.01729627512395382,0.022388828918337822,0.004480610601603985,0.007039396092295647,0.008652075193822384,0.009707698598504066,0.010849909856915474,0.020042194053530693,0.025282012298703194,0.028322909027338028,0.010849909856915474,0.043399639427661896,0.084990955889225,0.13381555676460266
123,12.375391352,1779094113.169432,121,0.14835691452026367,0.1460583209991455,0.002298596780747175,,,,,,,,,,,,,,,,,,,,,,,,
124,12.430549761,1779094113.224567,122,0.14780427515506744,0.14548936486244202,0.00231491238810122,,,,,,,,,,,,,,,,,,,,,,,,
125,12.484686596,1779094113.2786841,123,0.14365200698375702,0.1413092315196991,0.002342774998396635,,,,,,,,,,,,,,,,,,,,,,,,
126,12.53829008,1779094113.3324575,124,0.14262862503528595,0.1402668058872223,0.00236182427033782,,,,,,,,,,,,,,,,,,,,,,,,
127,12.609133456,1779094113.403048,125,0.1394890695810318,0.1370972990989685,0.0023917739745229483,,,,,,,,,,,,,,,,,,,,,,,,
128,12.66369691,1779094113.4576926,126,0.1376052051782608,0.1351974904537201,0.0024077079724520445,,,,,,,,,,,,,,,,,,,,,,,,
129,12.718862273,1779094113.512759,127,0.13566988706588745,0.1332361400127411,0.0024337524082511663,,,,,,,,,,,,,,,,,,,,,,,,
130,12.776509259000001,1779094113.5703723,128,0.1318395882844925,0.12937983870506287,0.00245974981226027,,,,,,,,,,,,,,,,,,,,,,,,
131,12.830501023,1779094113.6244907,129,0.13154125213623047,0.12906599044799805,0.002475268440321088,,,,,,,,,,,,,,,,,,,,,,,,
132,12.886158862,1779094113.6800878,130,0.1290014237165451,0.1264987587928772,0.0025026709772646427,,,,,,,,,,,,,,,,,,,,,,,,
133,12.941317034,1779094113.7351873,131,0.12929919362068176,0.12677235901355743,0.0025268355384469032,,,,,,,,,,,,,,,,,,,,,,,,
134,12.997691707,1779094113.7916846,132,0.1259106546640396,0.12336594611406326,0.002544707851484418,,,,,,,,,,,,,,,,,,,,,,,,
135,13.05246388,1779094113.8464112,133,0.12470556795597076,0.1221335232257843,0.0025720412377268076,,,,,,,,,,,,,,,,,,,,,,,,
136,13.108382618,1779094113.9023762,134,0.12443527579307556,0.12184662371873856,0.0025886504445225,,,,,,,,,,,,,,,,,,,,,,,,
137,13.161809765,1779094113.9558396,135,0.12316238135099411,0.1205567866563797,0.0026055946946144104,,,,,,,,,,,,,,,,,,,,,,,,
138,13.215282241,1779094114.0092516,136,0.11925870180130005,0.11662787199020386,0.002630827948451042,,,,,,,,,,,,,,,,,,,,,,,,
139,13.27062203,1779094114.06468,137,0.11847136169672012,0.11581987142562866,0.002651491202414036,,,,,,,,,,,,,,,,,,,,,,,,
140,13.323118362,1779094114.117191,138,0.11944624781608582,0.11677506566047668,0.0026711816899478436,,,,,,,,,,,,,,,,,,,,,,,,
141,13.375130464,1779094114.1692448,139,0.11352476477622986,0.11083175241947174,0.0026930139865726233,,,,,,,,,,,,,,,,,,,,,,,,
142,13.428901768,1779094114.2230136,140,0.11250518262386322,0.10979314148426056,0.002712042536586523,,,,,,,,,,,,,,,,,,,,,,,,
143,13.483300385,1779094114.277247,141,0.1112908273935318,0.10855571925640106,0.0027351095341145992,,,,,,,,,,,,,,,,,,,,,,,,
144,13.537979194,1779094114.332009,142,0.11318232119083405,0.1104293018579483,0.0027530184015631676,,,,,,,,,,,,,,,,,,,,,,,,
145,13.592150241,1779094114.3860972,143,0.11217144131660461,0.10939651727676392,0.002774927532300353,,,,,,,,,,,,,,,,,,,,,,,,
146,13.645956987,1779094114.4400203,144,0.10837762802839279,0.10558514297008514,0.00279248203150928,,,,,,,,,,,,,,,,,,,,,,,,
147,13.698455209,1779094114.4924638,145,0.10539736598730087,0.10257989168167114,0.0028174708131700754,,,,,,,,,,,,,,,,,,,,,,,,
148,13.752343955,1779094114.546376,146,0.10496681928634644,0.10212467610836029,0.002842145971953869,,,,,,,,,,,,,,,,,,,,,,,,
149,13.808148668,1779094114.6021545,147,0.10424436628818512,0.10137880593538284,0.002865556627511978,,,,,,,,,,,,,,,,,,,,,,,,
150,13.861051804,1779094114.6551137,148,0.10191906988620758,0.09904222935438156,0.002876841928809881,,,,,,,,,,,,,,,,,,,,,,,,
151,13.915038293,1779094114.7090642,149,0.10205265879631042,0.09915940463542938,0.0028932567220181227,,,,,,,,,,,,,,,,,,,,,,,,
152,13.969081723,1779094114.763111,150,0.09823077917098999,0.09531615674495697,0.0029146249871701,,,,,,,,,,,,,,,,,,,,,,,,
153,14.022143863,1779094114.816144,151,0.0996970683336258,0.09676171839237213,0.002935352735221386,,,,,,,,,,,,,,,,,,,,,,,,
154,14.076814951,1779094114.8708832,152,0.0996754840016365,0.09671798348426819,0.0029574984218925238,,,,,,,,,,,,,,,,,,,,,,,,
155,14.132384349,1779094114.9262698,153,0.09833405911922455,0.0953633189201355,0.002970741130411625,,,,,,,,,,,,,,,,,,,,,,,,
156,14.188562563,1779094114.9825044,154,0.09464866667985916,0.09165815263986588,0.002990512875840068,,,,,,,,,,,,,,,,,,,,,,,,
157,14.243620016,1779094115.037586,155,0.09323114901781082,0.09021579474210739,0.00301535171456635,,,,,,,,,,,,,,,,,,,,,,,,
158,14.298668322,1779094115.0926695,156,0.0920042097568512,0.08897659182548523,0.0030276174657046795,,,,,,,,,,,,,,,,,,,,,,,,
159,14.353953251,1779094115.1479023,157,0.09293508529663086,0.0898880809545517,0.0030470017809420824,,,,,,,,,,,,,,,,,,,,,,,,
160,14.410003553,1779094115.2040107,158,0.09050442278385162,0.0874376967549324,0.003066728124395013,,,,,,,,,,,,,,,,,,,,,,,,
161,14.466156971,1779094115.2601664,159,0.09090912342071533,0.08781939744949341,0.003089725039899349,,,,,,,,,,,,,,,,,,,,,,,,
162,14.522357417,1779094115.3163264,160,0.08859707415103912,0.0854947417974472,0.003102333750575781,,,,,,,,,,,,,,,,,,,,,,,,
163,15.868400653,1779094116.6617243,160,,,,0.006288928911089897,0.01157911866903305,0.024331294000148773,0.04490199685096741,0.014466546475887299,0.0075949374586343765,0.00795659702271223,0.007052436470985413,0.014466546475887299,0.012732140719890594,0.017615297809243202,0.024315495043992996,0.006288928911089897,0.00807209126651287,0.00973555725067854,0.011189233511686325,0.014466546475887299,0.021729957312345505,0.02727188542485237,0.03130839020013809,0.014466546475887299,0.037974681705236435,0.07956600189208984,0.14104881882667542
164,15.938287067,1779094116.7323186,161,0.0887904167175293,0.0856640636920929,0.003126356517896056,,,,,,,,,,,,,,,,,,,,,,,,
165,15.994780034,1779094116.7889636,162,0.08826254308223724,0.08512385189533234,0.0031386923510581255,,,,,,,,,,,,,,,,,,,,,,,,
166,16.04909214,1779094116.8430924,163,0.0889936164021492,0.08584073930978775,0.003152875928208232,,,,,,,,,,,,,,,,,,,,,,,,
167,16.10453811,1779094116.8986032,164,0.08623777329921722,0.08305706828832626,0.003180705476552248,,,,,,,,,,,,,,,,,,,,,,,,
168,16.158722309,1779094116.9529316,165,0.0846078023314476,0.08140835911035538,0.003199446713551879,,,,,,,,,,,,,,,,,,,,,,,,
169,16.213717101,1779094117.0079002,166,0.0841715857386589,0.08096031844615936,0.003211270784959197,,,,,,,,,,,,,,,,,,,,,,,,
170,16.275013806,1779094117.0691557,167,0.08223750442266464,0.07901495695114136,0.003222547471523285,,,,,,,,,,,,,,,,,,,,,,,,
171,16.344726751,1779094117.1387303,168,0.0810927227139473,0.07784625887870789,0.0032464605756103992,,,,,,,,,,,,,,,,,,,,,,,,
172,16.405962347,1779094117.200041,169,0.07922020554542542,0.07595398277044296,0.003266222309321165,,,,,,,,,,,,,,,,,,,,,,,,
173,16.462280682,1779094117.2562952,170,0.07950685918331146,0.0762147307395935,0.0032921249512583017,,,,,,,,,,,,,,,,,,,,,,,,
174,16.517145043,1779094117.3112123,171,0.07976918667554855,0.0764751136302948,0.0032940737437456846,,,,,,,,,,,,,,,,,,,,,,,,
175,16.573367584,1779094117.3675385,172,0.08015965670347214,0.07683409750461578,0.0033255587331950665,,,,,,,,,,,,,,,,,,,,,,,,
176,16.626848565,1779094117.4210277,173,0.07763759046792984,0.07429785281419754,0.0033397399820387363,,,,,,,,,,,,,,,,,,,,,,,,
177,16.681790874,1779094117.4758399,174,0.07647435367107391,0.07312195003032684,0.003352403175085783,,,,,,,,,,,,,,,,,,,,,,,,
178,16.73702504,1779094117.531069,175,0.07805022597312927,0.07468405365943909,0.0033661697525531054,,,,,,,,,,,,,,,,,,,,,,,,
179,16.793616033,1779094117.5878289,176,0.07492796331644058,0.07153789699077606,0.003390067256987095,,,,,,,,,,,,,,,,,,,,,,,,
180,16.846304996,1779094117.6404195,177,0.07307681441307068,0.06966546922922134,0.00341134169138968,,,,,,,,,,,,,,,,,,,,,,,,
181,16.901735067,1779094117.695839,178,0.0722588449716568,0.06883005797863007,0.003428787225857377,,,,,,,,,,,,,,,,,,,,,,,,
