_step,_runtime,_timestamp,epoch,train/loss,train/mf_loss,train/reg_loss,test/recall@1,test/recall@5,test/recall@10,test/recall@20,test/recall@50,test/precision@1,test/precision@5,test/precision@10,test/precision@20,test/precision@50,test/ndcg@1,test/ndcg@5,test/ndcg@10,test/ndcg@20,test/ndcg@50,test/map@1,test/map@5,test/map@10,test/map@20,test/map@50,test/mrr@1,test/mrr@5,test/mrr@10,test/mrr@20,test/mrr@50,test/hit_ratio@1,test/hit_ratio@5,test/hit_ratio@10,test/hit_ratio@20,test/hit_ratio@50
22,20.412820505,1778817495.108007,22,0.43398696184158325,0.4339596927165985,2.726285129028838e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,20.490592854,1778817495.1860702,23,0.42333146929740906,0.4233035445213318,2.7930700525757857e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,20.584511707,1778817495.280025,24,0.4083300530910492,0.40830132365226746,2.872251207008958e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,20.673192988,1778817495.3684456,25,0.3981502950191498,0.39812082052230835,2.9473614631569944e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,20.754013241,1778817495.449393,26,0.3850572109222412,0.3850269317626953,3.0265306122601032e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,20.837139684,1778817495.532351,27,0.3710293769836426,0.3709982931613922,3.1081213819561526e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,20.914678975,1778817495.6099987,28,0.35767611861228943,0.3576442003250122,3.193293377989903e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,20.994669285,1778817495.6900232,29,0.348039448261261,0.3480066955089569,3.27537018165458e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,21.076267617,1778817495.771418,30,0.3377293646335602,0.3376957178115845,3.364371514180675e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,21.152483482,1778817495.8477848,31,0.32037127017974854,0.3203366696834564,3.459348590695299e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,21.228233874,1778817495.9236455,32,0.3088624179363251,0.3088269829750061,3.543498314684257e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,21.30285804,1778817495.9984524,33,0.3002690374851227,0.3002326488494873,3.6374764022184536e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,21.381258379,1778817496.0765393,34,0.2888430953025818,0.2888057827949524,3.7314690416678786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,21.462441287,1778817496.157796,35,0.27392053604125977,0.2738822400569916,3.830664718407206e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,21.54619628,1778817496.241483,36,0.26308581233024597,0.26304659247398376,3.923149415641092e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,21.624237806,1778817496.3196099,37,0.25562915205955505,0.2555888891220093,4.025548696517944e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,21.700420433,1778817496.3957186,38,0.24490611255168915,0.244864821434021,4.128406726522371e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,21.778094414,1778817496.4735715,39,0.23371140658855438,0.23366907238960266,4.2338622733950615e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,21.856918824,1778817496.552453,40,0.2220689058303833,0.22202561795711517,4.329404328018427e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,32.016218976,1778817506.711235,40,,,,0.001597357913851738,0.004741766955703497,0.011684881523251534,0.0234589334577322,0.06856197118759155,0.010849909856915474,0.005063292104750872,0.005063290242105722,0.004882456734776497,0.0049186223186552525,0.010849909856915474,0.006797586102038622,0.008751405403017998,0.012760314159095287,0.02486778236925602,0.001597357913851738,0.0026545561850070953,0.003527136752381921,0.0043151420541107655,0.005772850010544062,0.010849909856915474,0.015250151045620441,0.01833648979663849,0.021394623443484306,0.0258607417345047,0.010849909856915474,0.025316456332802773,0.050632912665605545,0.09764918684959412,0.24593128263950348
42,39.114981402,1778817513.8104413,41,0.21456962823867798,0.21452531218528748,4.431359775480814e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,39.199216713,1778817513.8945277,42,0.20529089868068695,0.20524555444717407,4.534763138508424e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,39.279414442,1778817513.974736,43,0.19566494226455688,0.19561851024627686,4.6426543121924624e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,39.357249322,1778817514.052715,44,0.18802161514759064,0.18797412514686584,4.7488756536040455e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,39.43946294,1778817514.134759,45,0.18388806283473969,0.1838395595550537,4.85008567920886e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,39.520450333,1778817514.21545,46,0.17184457182884216,0.17179496586322784,4.9607246182858944e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,39.600397027,1778817514.2958167,47,0.16625121235847473,0.16620057821273804,5.06285359733738e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,39.681662887,1778817514.376984,48,0.1597217619419098,0.15967011451721191,5.164136746316217e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,39.768840787,1778817514.4639244,49,0.15134455263614655,0.15129193663597107,5.261359183350578e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,39.849853887,1778817514.5453205,50,0.14574767649173737,0.14569392800331116,5.375037653720938e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,39.929438052,1778817514.6245797,51,0.14025436341762543,0.14019960165023804,5.475834768731147e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,40.011357163,1778817514.7067559,52,0.13710494339466095,0.1370491087436676,5.58416941203177e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,40.096744128,1778817514.7920673,53,0.13075554370880127,0.13069872558116913,5.6825017964001745e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,40.180052784,1778817514.8749704,54,0.1262689083814621,0.12621106207370758,5.7847453717840835e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,40.26002308,1778817514.955483,55,0.12011682987213135,0.12005791068077087,5.891710679861717e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,40.345876724,1778817515.0411649,56,0.11702140420675278,0.11696148663759232,5.99156082898844e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,40.425020488,1778817515.1203206,57,0.11268524825572968,0.11262436956167221,6.0880574892507866e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,40.506031009,1778817515.2012255,58,0.10951752215623856,0.10945560783147812,6.191418651724234e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,40.587075241,1778817515.2822497,59,0.10546691715717316,0.10540404915809631,6.28688940196298e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,40.668454689,1778817515.3639061,60,0.10142002999782562,0.10135632753372192,6.370260962285101e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,50.716611696,1778817525.4104064,60,,,,0.002501517068594694,0.005548334680497646,0.010584820993244648,0.027605103328824043,0.06894159317016602,0.012658228166401386,0.005063292104750872,0.005063290242105722,0.005515367724001408,0.0049186223186552525,0.012658228166401386,0.0075820814818143845,0.009169541299343109,0.014975549653172493,0.02586003951728344,0.002501517068594694,0.003410851117223501,0.00411475682631135,0.005356128327548504,0.00663385447114706,0.012658228166401386,0.016636528074741364,0.019758028909564018,0.02396625280380249,0.027955712750554085,0.012658228166401386,0.025316456332802773,0.050632912665605545,0.11030741780996323,0.24593128263950348
63,50.79669141,1778817525.4919813,61,0.09628740698099136,0.09622266888618469,6.474095425801352e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,50.878685944,1778817525.573979,62,0.09553688019514084,0.09547124803066254,6.563250644830987e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,50.956197733,1778817525.6518896,63,0.09064320474863052,0.09057661145925522,6.659265636699274e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,51.036542942,1778817525.7320342,64,0.08674610406160355,0.08667873591184616,6.736621435265988e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,51.111559787,1778817525.807099,65,0.08568878471851349,0.08562043309211731,6.835245585534722e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,51.191994614,1778817525.8874466,66,0.08264239877462387,0.08257314562797546,6.92495668772608e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,51.2663416,1778817525.9616184,67,0.08067343384027481,0.08060337603092194,7.006113446550444e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,51.341784081,1778817526.0371242,68,0.07920720428228378,0.07913631200790405,7.089284190442413e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,51.417596771,1778817526.112953,69,0.07354218512773514,0.07347044348716736,7.174436177592725e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,51.49786993,1778817526.193081,70,0.07340513169765472,0.07333257049322128,7.256213575601578e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,51.579884815,1778817526.2754729,71,0.07131627947092056,0.07124296575784683,7.331314554903656e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,51.652693862,1778817526.3481755,72,0.06979823857545853,0.06972409784793854,7.414327410515398e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,51.732815115,1778817526.4280703,73,0.06636683642864227,0.06629188358783722,7.495327008655295e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,51.806436685,1778817526.5019052,74,0.06868806481361389,0.06861238181591034,7.568371802335605e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,51.88157222,1778817526.5768154,75,0.0631900429725647,0.06311361491680145,7.64289143262431e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,51.959580367,1778817526.6550517,76,0.06116876378655434,0.0610915943980217,7.716999243712053e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,52.033593289,1778817526.7290175,77,0.05868878588080406,0.058610785752534866,7.80014306656085e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,52.109198954,1778817526.8042684,78,0.05828646197915077,0.05820782855153084,7.863191422075033e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,52.204018162,1778817526.899732,79,0.057442065328359604,0.057362668216228485,7.939754141261801e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,52.289775649,1778817526.9850523,80,0.05719536542892456,0.05711541324853897,7.995272608241066e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,62.207073963,1778817536.9021378,80,,,,0.0020357382018119097,0.006000414025038481,0.008913019672036171,0.024104660376906395,0.06758961081504822,0.009041591547429562,0.005424955859780312,0.004159132018685341,0.004972872789949179,0.004846289753913879,0.009041591547429562,0.007546994835138321,0.008123385719954967,0.013332384638488293,0.02487541362643242,0.0020357382018119097,0.003337058937177062,0.003761308267712593,0.004874789156019688,0.006269149482250214,0.009041591547429562,0.01564195193350315,0.017530640587210655,0.021601853892207146,0.025848885998129845,0.009041591547429562,0.02712477371096611,0.04159132018685341,0.0994575023651123,0.2423146516084671
84,62.291452703,1778817536.9870703,81,0.05502850562334061,0.05494770407676697,8.080118277575821e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,62.379163768,1778817537.0745957,82,0.05452552065253258,0.054444048553705215,8.147252083290368e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,62.459273857,1778817537.1546886,83,0.049800772219896317,0.04971875250339508,8.201997843571007e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,62.567091382,1778817537.2623303,84,0.05142337456345558,0.05134059488773346,8.277999586425722e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,62.698508517,1778817537.3939247,85,0.05076754465699196,0.05068422853946686,8.331596472999081e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,62.77434641,1778817537.4697878,86,0.04837850108742714,0.0482945442199707,8.395689656026661e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,62.846699272,1778817537.5420463,87,0.04721179977059364,0.047127339988946915,8.446113497484475e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,62.927792335,1778817537.6230242,88,0.04659465327858925,0.0465092770755291,8.537508983863518e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,63.011934982,1778817537.7073197,89,0.04846210032701492,0.04837627708911896,8.582471491536126e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,63.086814173,1778817537.78227,90,0.04517591744661331,0.045089416205883026,8.650221570860595e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,63.171209345,1778817537.8664536,91,0.041553787887096405,0.04146681725978851,8.697110024513677e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,63.248971682,1778817537.9444594,92,0.041184645146131516,0.04109714925289154,8.749653352424502e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,63.327210082,1778817538.0227876,93,0.040785904973745346,0.04069775715470314,8.814847387839109e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,63.402461926,1778817538.0980384,94,0.04278388246893883,0.042694926261901855,8.895806240616366e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,63.478357048,1778817538.173796,95,0.0423455685377121,0.04225622117519379,8.934644574765116e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,63.554580794,1778817538.2502017,96,0.04077380895614624,0.040683895349502563,8.991471258923411e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,63.630679203,1778817538.3260946,97,0.03840583562850952,0.03831523656845093,9.059982403414324e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,63.719228745,1778817538.414531,98,0.03962388262152672,0.03953268378973007,9.1199079179205e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,63.795368103,1778817538.4906726,99,0.03633571043610573,0.03624424710869789,9.146345109911636e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,63.867572619,1778817538.5630178,100,0.03580371290445328,0.03571160137653351,9.211218275595456e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,73.786102406,1778817548.4806948,100,,,,0.0020357382018119097,0.005548334680497646,0.009181286208331585,0.02005459927022457,0.061983175575733185,0.009041591547429562,0.005063292104750872,0.0045207953080534935,0.004159130156040192,0.004448459949344397,0.009041591547429562,0.007019212003797293,0.008027063682675362,0.011406929232180119,0.02284073270857334,0.0020357382018119097,0.003038184018805623,0.0035164952278137207,0.004292550962418318,0.005731253419071436,0.009041591547429562,0.014587100595235825,0.0170577522367239,0.01959916204214096,0.023955591022968292,0.009041591547429562,0.025316456332802773,0.045207954943180084,0.08318264037370682,0.22242315113544464
105,73.893314816,1778817548.5886886,101,0.03555787727236748,0.035465262830257416,9.26146749407053e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,73.967354329,1778817548.6627758,102,0.03314495459198952,0.03305194899439812,9.300630335928872e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,74.043907699,1778817548.739207,103,0.03287934139370918,0.032785966992378235,9.337623487226665e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,74.125212798,1778817548.820639,104,0.033570583909749985,0.03347647190093994,9.411258361069486e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,74.201418703,1778817548.896807,105,0.03278543800115585,0.03269091993570328,9.451719233766198e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,74.278847711,1778817548.9741504,106,0.03318420425057411,0.03308894485235214,9.526096255285665e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,74.355534965,1778817549.0508873,107,0.032008130103349686,0.03191254287958145,9.558720194036141e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,74.434057732,1778817549.1294413,108,0.03046727180480957,0.03037101775407791,9.625451639294624e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,74.526575105,1778817549.2217557,109,0.02948029339313507,0.02938385121524334,9.644189412938431e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,74.611087423,1778817549.3066986,110,0.030903933569788933,0.0308070108294487,9.692354069557041e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,74.692910718,1778817549.387851,111,0.0293637253344059,0.029266200959682465,9.752502228366211e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,74.781841703,1778817549.4772124,112,0.030287735164165497,0.030189860612154007,9.78749812929891e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,74.865302334,1778817549.560697,113,0.030081668868660927,0.02998320385813713,9.84656871878542e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,74.940652922,1778817549.6358106,114,0.029469311237335205,0.029370436444878578,9.887399210128933e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,75.022621757,1778817549.7180283,115,0.027554616332054138,0.02745545469224453,9.916167618939653e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,75.095734008,1778817549.7914867,116,0.027592435479164124,0.027492579072713852,9.985670476453379e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,75.176511643,1778817549.872216,117,0.028390293940901756,0.02828986942768097,0.00010042371286544949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,75.253095548,1778817549.94848,118,0.027261551469564438,0.027161002159118652,0.00010054990707430989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,75.328062786,1778817550.023584,119,0.026789728552103043,0.026688499376177788,0.0001012298816931434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,75.414195961,1778817550.10966,120,0.024656983092427254,0.024555668234825134,0.0001013141154544428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,85.336634925,1778817560.0308452,120,,,,0.002200130606070161,0.005806665401905775,0.009643546305596828,0.018902156502008438,0.06302575021982193,0.010849909856915474,0.0057866196148097515,0.003978300374001265,0.003797466866672039,0.004412293899804354,0.010849909856915474,0.0075203790329396725,0.007974855601787567,0.010942974127829075,0.022885199636220932,0.002200130606070161,0.003150656819343567,0.00364641728810966,0.0042533897794783115,0.005775855854153633,0.010849909856915474,0.015370705164968967,0.01672837883234024,0.019115550443530083,0.023613590747117996,0.010849909856915474,0.028933092951774597,0.03978300094604492,0.07594936341047287,0.22061483561992645
126,85.413504333,1778817560.109235,121,0.025362886488437653,0.02526099979877472,0.00010188695887336507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,85.486536256,1778817560.1820905,122,0.02495395950973034,0.024851959198713303,0.00010199972166446969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,85.560237522,1778817560.2557855,123,0.024227963760495186,0.024125345051288605,0.00010261814168188721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,85.635459699,1778817560.33101,124,0.024606699123978615,0.024503406137228012,0.00010329279029974714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,85.711174037,1778817560.4066424,125,0.02438066154718399,0.024276787415146828,0.0001038741393131204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,85.793455992,1778817560.4889538,126,0.02360972762107849,0.02350578084588051,0.00010394758282927796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,85.870878212,1778817560.5663853,127,0.023864636197686195,0.023760221898555756,0.00010441418999107555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,85.944194476,1778817560.6398811,128,0.02344079688191414,0.023336000740528107,0.00010479549382580444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,86.063272717,1778817560.7586973,129,0.021796518936753273,0.021691247820854187,0.00010527077392907813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,86.144923239,1778817560.84008,130,0.021771317347884178,0.021665772423148155,0.00010554579785093665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,86.22268639,1778817560.9181738,131,0.02117432840168476,0.021068617701530457,0.00010571151506155729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,86.304226152,1778817560.9996846,132,0.021375011652708054,0.021268781274557114,0.0001062310766428709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,86.385518409,1778817561.0808609,133,0.02071474678814411,0.020607834681868553,0.00010691190254874527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,86.46850387,1778817561.1639776,134,0.02318754605948925,0.023080430924892426,0.00010711448703659698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,86.550726959,1778817561.2461238,135,0.021538330242037773,0.021430835127830505,0.0001074957472155802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,86.625985592,1778817561.3215053,136,0.021645350381731987,0.02153770998120308,0.00010764111357275397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,86.70536212,1778817561.4005423,137,0.019528817385435104,0.01942048780620098,0.00010832925181603059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,86.786047307,1778817561.481663,138,0.02030428685247898,0.020195618271827698,0.00010866878437809646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,86.863321758,1778817561.558843,139,0.01929170824587345,0.01918296329677105,0.00010874561121454462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,86.945045787,1778817561.640357,140,0.019855231046676636,0.019746001809835434,0.00010922917135758325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,96.719850027,1778817571.4138818,140,,,,0.0021305799018591642,0.005053200293332338,0.010385420173406601,0.017395224422216415,0.06391027569770813,0.009041591547429562,0.005063292104750872,0.004339963663369417,0.003707051044330001,0.004520792979747057,0.009041591547429562,0.006663960870355368,0.008046806789934635,0.010322256945073605,0.02281097322702408,0.0021305799018591642,0.0028596699703484774,0.0035683331079781055,0.004018708597868681,0.005576098337769508,0.009041591547429562,0.013471970334649086,0.01580699533224106,0.01777712069451809,0.022240648046135902,0.009041591547429562,0.025316456332802773,0.043399639427661896,0.07414104789495468,0.22603978216648102
147,96.795117124,1778817571.4906368,141,0.019071772694587708,0.018961919471621513,0.00010985323024215177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,96.888576013,1778817571.5840309,142,0.01845112256705761,0.018340889364480972,0.00011023401748389006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,96.976638478,1778817571.6719291,143,0.020233912393450737,0.020123329013586044,0.00011058408563258126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,97.053780649,1778817571.7490554,144,0.018027983605861664,0.01791732758283615,0.00011065672879340127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,97.135182494,1778817571.8306541,145,0.01875007338821888,0.01863899454474449,0.00011107901082141325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,97.211929956,1778817571.907442,146,0.017775753512978554,0.017664294689893723,0.00011145892494823784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
